               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.024292,            0.043035,           0.0026741,             0.95371,             0.97378,             0.98715,             0.77157,            0.016814,            0.019902,          0.00044903,           0.0054675,           0.0054675,           0.0054675
                 133,            0.024312,            0.043517,           0.0026421,             0.96184,             0.96872,             0.98738,             0.77046,            0.016801,            0.019846,          0.00042949,           0.0053306,           0.0053306,           0.0053306
                 134,            0.024151,            0.043226,           0.0025981,             0.95739,             0.97384,             0.98724,             0.76753,            0.016798,            0.019857,          0.00042023,            0.005195,            0.005195,            0.005195
                 135,            0.024075,            0.043062,             0.00263,             0.95613,             0.96872,             0.98705,             0.77118,            0.016778,            0.019862,            0.000417,           0.0050605,           0.0050605,           0.0050605
                 136,             0.02423,            0.043081,           0.0026774,             0.95233,             0.97062,             0.98702,             0.77342,            0.016736,            0.019821,          0.00040681,           0.0049273,           0.0049273,           0.0049273
                 137,            0.024009,            0.042583,           0.0025869,             0.95938,             0.96757,              0.9872,             0.77278,            0.016699,            0.019745,          0.00040123,           0.0047953,           0.0047953,           0.0047953
                 138,            0.023805,            0.042415,           0.0025845,             0.96185,             0.96744,             0.98801,             0.77361,            0.016677,            0.019705,          0.00040437,           0.0046647,           0.0046647,           0.0046647
                 139,            0.023893,            0.042828,           0.0025172,             0.96203,             0.96766,             0.98801,             0.77247,            0.016636,            0.019663,          0.00039628,           0.0045354,           0.0045354,           0.0045354
                 140,            0.023772,            0.042165,           0.0025469,             0.96559,             0.96503,             0.98806,             0.77178,            0.016615,            0.019647,          0.00038985,           0.0044074,           0.0044074,           0.0044074
                 141,            0.023708,             0.04259,           0.0024837,             0.96327,             0.96954,             0.98793,             0.77458,            0.016572,            0.019565,           0.0003867,           0.0042809,           0.0042809,           0.0042809
                 142,            0.023512,            0.042004,           0.0024289,             0.96227,             0.97098,             0.98816,             0.77216,            0.016532,             0.01953,          0.00037587,           0.0041558,           0.0041558,           0.0041558
                 143,            0.023773,            0.042694,           0.0025043,             0.96962,             0.96328,             0.98813,             0.77574,            0.016503,            0.019504,          0.00036668,           0.0040322,           0.0040322,           0.0040322
                 144,            0.023596,             0.04241,           0.0024384,             0.96745,             0.96681,             0.98867,             0.77656,             0.01645,            0.019428,          0.00035802,           0.0039101,           0.0039101,           0.0039101
                 145,            0.023336,            0.042495,           0.0023622,             0.96577,              0.9685,             0.98873,             0.77714,            0.016425,            0.019404,          0.00035606,           0.0037895,           0.0037895,           0.0037895
                 146,            0.023371,             0.04274,           0.0023996,              0.9692,             0.96555,             0.98878,             0.77932,            0.016395,            0.019351,          0.00034853,           0.0036705,           0.0036705,           0.0036705
                 147,            0.023314,            0.042415,           0.0024006,             0.96976,             0.96842,             0.98894,             0.78012,            0.016372,            0.019299,          0.00033412,            0.003553,            0.003553,            0.003553
